timestamp,server_id,cpu_usage,mem_usage,network_traffic,cpu_temp,failure
2026-05-23 17:45:00,SRV-01,48.81,50.96,31.84,88.28,0
2026-05-23 17:46:00,SRV-01,46.68,48.65,99.05,88.87,0
2026-05-23 17:47:00,SRV-01,46.15,48.27,39.58,89.3,0
2026-05-23 17:48:00,SRV-01,45.48,47.61,31.29,89.78,0
2026-05-23 17:49:00,SRV-01,40.1,46.86,32.33,89.36,0
2026-05-23 17:50:00,SRV-01,38.5,75.83,26.84,88.76,0
2026-05-23 17:51:00,SRV-01,85.2,76.29,60.99,92.18,0
2026-05-23 17:52:00,SRV-01,78.13,72.42,58.5,94.42,0
2026-05-23 17:53:00,SRV-01,66.6,71.28,68.35,95.93,0
2026-05-23 17:54:00,SRV-01,61.96,99.0,57.12,97.88,0
2026-05-23 17:55:00,SRV-01,55.54,94.21,39.57,98.64,0
2026-05-23 17:56:00,SRV-01,47.56,99.0,34.84,99.26,0
2026-05-23 17:57:00,SRV-01,44.32,97.11,58.85,99.29,1
2026-05-23 17:58:00,SRV-01,36.03,92.79,22.51,98.15,1
2026-05-23 17:59:00,SRV-01,38.57,89.99,48.59,97.9,1
2026-05-23 18:00:00,SRV-01,33.59,85.89,33.73,97.02,1
2026-05-23 18:01:00,SRV-01,32.65,83.15,26.92,96.82,0
2026-05-23 18:02:00,SRV-01,78.11,79.77,113.99,98.49,0
2026-05-23 18:03:00,SRV-01,64.65,78.42,56.8,99.6,0
2026-05-23 18:04:00,SRV-01,61.12,77.7,37.61,100.48,0
2026-05-23 18:05:00,SRV-01,51.37,74.02,53.63,99.79,0
2026-05-23 18:06:00,SRV-01,50.83,71.86,32.85,100.93,0
2026-05-23 18:07:00,SRV-01,48.7,70.37,65.58,100.14,0
2026-05-23 18:08:00,SRV-01,41.46,68.92,39.7,99.49,0
2026-05-23 18:09:00,SRV-01,39.21,66.86,32.61,98.6,0
2026-05-23 18:10:00,SRV-01,39.6,65.1,37.97,98.13,0
2026-05-23 18:11:00,SRV-01,40.59,63.73,50.25,97.28,0
2026-05-23 18:12:00,SRV-01,82.49,60.16,54.98,99.53,0
2026-05-23 18:13:00,SRV-01,72.12,57.69,58.29,101.95,0
2026-05-23 18:14:00,SRV-01,72.05,59.4,47.51,103.25,0
2026-05-23 18:15:00,SRV-01,65.05,61.2,42.04,103.36,0
2026-05-23 18:16:00,SRV-01,98.0,59.07,59.9,105.0,0
2026-05-23 18:17:00,SRV-01,80.72,60.04,93.34,105.0,0
2026-05-23 18:18:00,SRV-01,73.42,59.69,89.48,105.0,0
2026-05-23 18:19:00,SRV-01,62.14,59.12,94.15,105.0,0
2026-05-23 18:20:00,SRV-01,56.15,56.79,90.52,105.0,0
2026-05-23 18:21:00,SRV-01,49.35,55.7,29.94,105.0,0
2026-05-23 18:22:00,SRV-01,44.04,55.39,27.27,104.74,0
2026-05-23 18:23:00,SRV-01,42.76,54.07,48.37,103.79,0
2026-05-23 18:24:00,SRV-01,41.88,53.42,34.97,103.23,0
2026-05-23 18:25:00,SRV-01,45.45,52.54,31.19,103.19,0
2026-05-23 18:26:00,SRV-01,45.03,51.26,37.35,103.14,0
2026-05-23 18:27:00,SRV-01,35.76,51.8,40.11,101.38,0
2026-05-23 18:28:00,SRV-01,38.76,50.37,24.42,99.96,0
2026-05-23 18:29:00,SRV-01,35.93,51.23,28.22,98.47,0
2026-05-23 18:30:00,SRV-01,28.01,52.73,19.58,97.26,0
2026-05-23 18:31:00,SRV-01,25.84,51.19,22.85,96.45,0
2026-05-23 18:32:00,SRV-01,24.07,51.57,16.35,96.11,0
2026-05-23 18:33:00,SRV-01,24.26,53.35,15.43,95.06,0
2026-05-23 18:34:00,SRV-01,19.84,52.06,33.26,93.2,0
2026-05-23 18:35:00,SRV-01,22.59,51.09,15.2,91.62,0
2026-05-23 18:36:00,SRV-01,24.23,47.59,69.1,89.74,0
2026-05-23 18:37:00,SRV-01,22.88,46.66,16.94,88.36,0
2026-05-23 18:38:00,SRV-01,23.21,46.52,25.72,87.95,0
2026-05-23 18:39:00,SRV-01,20.38,43.15,16.85,86.51,0
2026-05-23 18:40:00,SRV-01,20.47,43.61,20.88,84.98,0
2026-05-23 18:41:00,SRV-01,52.24,42.69,49.09,85.76,0
2026-05-23 18:42:00,SRV-01,52.27,41.87,49.87,86.89,0
2026-05-23 18:43:00,SRV-01,44.17,42.88,40.25,87.95,0
2026-05-23 18:44:00,SRV-01,38.53,44.15,35.84,88.22,0
2026-05-23 18:45:00,SRV-01,35.04,47.26,44.73,87.77,0
2026-05-23 18:46:00,SRV-01,34.43,47.65,23.08,87.63,0
2026-05-23 18:47:00,SRV-01,36.09,48.35,25.94,87.53,0
2026-05-23 18:48:00,SRV-01,34.67,45.52,41.65,88.28,0
2026-05-23 18:49:00,SRV-01,30.76,48.53,44.37,87.22,0
2026-05-23 18:50:00,SRV-01,31.58,46.73,42.18,85.79,0
2026-05-23 18:51:00,SRV-01,28.88,44.68,23.47,84.5,0
2026-05-23 18:52:00,SRV-01,34.0,44.42,42.57,85.13,0
2026-05-23 18:53:00,SRV-01,29.45,42.75,19.19,85.14,0
2026-05-23 18:54:00,SRV-01,29.72,69.17,33.5,85.22,0
2026-05-23 18:55:00,SRV-01,29.67,99.0,31.93,85.08,0
2026-05-23 18:56:00,SRV-01,28.33,94.66,42.51,84.23,0
2026-05-23 18:57:00,SRV-01,27.51,90.16,23.09,83.96,1
2026-05-23 18:58:00,SRV-01,20.98,89.55,34.52,82.74,1
2026-05-23 18:59:00,SRV-01,24.18,87.99,19.4,82.99,1
2026-05-23 19:00:00,SRV-01,25.18,82.99,17.62,82.15,0
2026-05-23 19:01:00,SRV-01,23.07,80.74,21.5,80.84,0
2026-05-23 19:02:00,SRV-01,21.25,79.54,53.87,79.69,0
2026-05-23 19:03:00,SRV-01,14.65,75.1,42.6,78.15,0
2026-05-23 19:04:00,SRV-01,18.74,70.63,15.36,77.57,0
2026-05-23 19:05:00,SRV-01,21.71,70.66,31.28,76.33,0
2026-05-23 19:06:00,SRV-01,28.32,71.02,29.81,76.29,0
2026-05-23 19:07:00,SRV-01,26.04,65.68,45.12,75.36,0
2026-05-23 19:08:00,SRV-01,28.52,62.55,19.0,75.37,0
2026-05-23 19:09:00,SRV-01,28.12,62.6,107.18,75.01,0
2026-05-23 19:10:00,SRV-01,22.58,62.64,30.34,74.39,0
2026-05-23 19:11:00,SRV-01,23.9,58.63,19.34,73.78,0
2026-05-23 19:12:00,SRV-01,23.36,59.32,20.23,72.74,0
2026-05-23 19:13:00,SRV-01,25.1,58.53,22.96,71.77,0
2026-05-23 19:14:00,SRV-01,24.35,92.11,25.64,71.75,0
2026-05-23 19:15:00,SRV-01,25.39,90.3,44.29,70.92,0
2026-05-23 19:16:00,SRV-01,27.4,87.57,51.43,70.64,0
2026-05-23 19:17:00,SRV-01,24.6,84.46,50.53,70.26,0
2026-05-23 19:18:00,SRV-01,28.79,85.25,24.7,70.69,0
2026-05-23 19:19:00,SRV-01,28.67,82.84,23.38,70.68,0
2026-05-23 19:20:00,SRV-01,28.52,76.49,38.39,70.02,0
2026-05-23 19:21:00,SRV-01,24.92,75.12,18.92,70.09,0
2026-05-23 19:22:00,SRV-01,27.73,72.57,17.88,69.92,0
2026-05-23 19:23:00,SRV-01,21.54,70.22,21.22,69.4,0
2026-05-23 19:24:00,SRV-01,23.99,69.44,72.51,69.42,0
2026-05-23 19:25:00,SRV-01,28.94,66.36,22.3,69.34,0
2026-05-23 19:26:00,SRV-01,24.58,64.63,64.7,69.15,0
2026-05-23 19:27:00,SRV-01,28.13,64.67,20.48,69.94,0
2026-05-23 19:28:00,SRV-01,28.18,60.26,32.14,69.29,0
2026-05-23 19:29:00,SRV-01,35.38,59.11,29.78,68.49,0
2026-05-23 19:30:00,SRV-01,36.8,58.31,37.11,69.64,0
2026-05-23 19:31:00,SRV-01,73.37,58.92,44.43,73.79,0
2026-05-23 19:32:00,SRV-01,63.51,57.63,39.63,75.96,0
2026-05-23 19:33:00,SRV-01,61.85,96.97,41.56,78.51,0
2026-05-23 19:34:00,SRV-01,58.29,92.02,60.28,79.19,0
2026-05-23 19:35:00,SRV-01,50.73,85.56,31.99,80.22,0
2026-05-23 19:36:00,SRV-01,82.39,84.71,74.75,84.75,0
2026-05-23 19:37:00,SRV-01,75.38,83.3,46.67,87.49,0
2026-05-23 19:38:00,SRV-01,71.5,79.65,90.58,89.57,0
2026-05-23 19:39:00,SRV-01,63.96,77.52,41.62,91.48,0
2026-05-23 19:40:00,SRV-01,60.43,77.77,37.63,92.27,0
2026-05-23 19:41:00,SRV-01,53.83,75.08,32.36,94.25,0
2026-05-23 19:42:00,SRV-01,49.42,73.46,34.13,94.35,0
2026-05-23 19:43:00,SRV-01,44.4,73.29,42.05,94.25,0
2026-05-23 19:44:00,SRV-01,80.05,71.23,68.81,97.02,0
2026-05-23 19:45:00,SRV-01,68.1,69.66,60.7,98.92,0
2026-05-23 19:46:00,SRV-01,60.86,67.58,50.08,99.32,0
2026-05-23 19:47:00,SRV-01,48.63,66.54,36.4,100.33,0
2026-05-23 19:48:00,SRV-01,83.24,64.11,80.27,102.19,0
2026-05-23 19:49:00,SRV-01,98.0,63.2,101.44,105.0,0
2026-05-23 19:50:00,SRV-01,91.48,60.96,62.82,105.0,0
2026-05-23 19:51:00,SRV-01,81.53,60.0,52.54,105.0,0
2026-05-23 19:52:00,SRV-01,76.74,56.96,46.46,105.0,0
2026-05-23 19:53:00,SRV-01,71.04,54.81,62.59,105.0,0
2026-05-23 19:54:00,SRV-01,64.81,54.17,75.21,105.0,0
2026-05-23 19:55:00,SRV-01,63.81,54.68,73.83,105.0,0
2026-05-23 19:56:00,SRV-01,56.94,52.37,34.82,105.0,0
2026-05-23 19:57:00,SRV-01,51.55,51.74,32.44,105.0,0
2026-05-23 19:58:00,SRV-01,49.48,50.89,33.6,105.0,0
2026-05-23 19:59:00,SRV-01,43.33,50.95,33.37,104.54,0
2026-05-23 20:00:00,SRV-01,31.68,52.4,58.43,103.51,0
2026-05-23 20:01:00,SRV-01,32.18,52.25,27.82,102.06,0
2026-05-23 20:02:00,SRV-01,27.92,53.85,47.14,100.1,0
2026-05-23 20:03:00,SRV-01,29.27,55.98,48.48,98.24,0
2026-05-23 20:04:00,SRV-01,32.72,54.89,42.54,97.3,0
2026-05-23 20:05:00,SRV-01,23.58,54.53,18.45,95.96,0
2026-05-23 20:06:00,SRV-01,23.03,54.7,35.43,95.31,0
2026-05-23 20:07:00,SRV-01,22.4,53.24,15.02,93.45,0
2026-05-23 20:08:00,SRV-01,21.55,53.69,30.72,92.29,0
2026-05-23 20:09:00,SRV-01,19.65,52.94,19.96,89.99,0
2026-05-23 20:10:00,SRV-01,19.78,53.3,53.33,88.84,0
2026-05-23 20:11:00,SRV-01,20.42,53.74,13.92,87.8,0
2026-05-23 20:12:00,SRV-01,17.87,53.45,16.02,87.08,0
2026-05-23 20:13:00,SRV-01,21.28,52.83,25.27,85.63,0
2026-05-23 20:14:00,SRV-01,21.84,50.95,31.87,85.17,0
2026-05-23 20:15:00,SRV-01,23.14,51.24,15.38,83.99,0
2026-05-23 20:16:00,SRV-01,19.55,50.06,43.04,83.04,0
2026-05-23 20:17:00,SRV-01,17.41,50.24,56.01,81.9,0
2026-05-23 20:18:00,SRV-01,19.17,46.37,21.88,81.08,0
2026-05-23 20:19:00,SRV-01,49.97,47.17,56.07,81.89,0
2026-05-23 20:20:00,SRV-01,49.08,45.42,46.17,82.14,0
2026-05-23 20:21:00,SRV-01,45.09,45.64,29.83,83.19,0
2026-05-23 20:22:00,SRV-01,45.17,46.67,59.79,83.99,0
2026-05-23 20:23:00,SRV-01,38.85,44.94,32.98,85.07,0
2026-05-23 20:24:00,SRV-01,37.66,45.89,32.91,85.13,0
2026-05-23 20:25:00,SRV-01,35.41,44.4,33.84,84.9,0
2026-05-23 20:26:00,SRV-01,36.6,42.29,38.06,84.52,0
2026-05-23 20:27:00,SRV-01,27.98,42.68,17.36,84.59,0
2026-05-23 20:28:00,SRV-01,27.28,41.57,20.74,84.13,0
2026-05-23 20:29:00,SRV-01,24.41,38.9,20.4,82.95,0
2026-05-23 20:30:00,SRV-01,30.31,38.01,32.56,82.62,0
2026-05-23 20:31:00,SRV-01,31.7,35.89,40.14,82.3,0
2026-05-23 20:32:00,SRV-01,30.61,34.37,26.57,82.32,0
2026-05-23 20:33:00,SRV-01,30.48,35.83,29.25,81.71,0
2026-05-23 20:34:00,SRV-01,35.03,35.44,34.83,81.78,0
2026-05-23 20:35:00,SRV-01,76.95,69.34,70.96,83.71,0
2026-05-23 20:36:00,SRV-01,73.9,69.69,97.68,85.52,0
2026-05-23 20:37:00,SRV-01,70.97,69.81,42.79,88.42,0
2026-05-23 20:38:00,SRV-01,69.09,67.98,51.82,90.29,0
2026-05-23 20:39:00,SRV-01,66.92,66.36,51.86,91.61,0
2026-05-23 20:40:00,SRV-01,56.92,63.95,50.88,93.36,0
2026-05-23 20:41:00,SRV-01,47.99,63.82,35.85,94.06,0
2026-05-23 20:42:00,SRV-01,39.77,65.84,54.56,93.62,0
2026-05-23 20:43:00,SRV-01,40.03,65.99,40.06,92.4,0
2026-05-23 20:44:00,SRV-01,41.42,62.86,66.5,91.83,0
2026-05-23 20:45:00,SRV-01,40.28,63.54,54.85,92.87,0
2026-05-23 20:46:00,SRV-01,35.12,59.58,34.77,93.25,0
2026-05-23 20:47:00,SRV-01,34.2,58.71,22.47,92.37,0
2026-05-23 20:48:00,SRV-01,36.16,55.87,24.26,92.5,0
2026-05-23 20:49:00,SRV-01,31.34,54.04,31.72,91.87,0
2026-05-23 20:50:00,SRV-01,29.06,52.39,26.66,91.22,0
2026-05-23 20:51:00,SRV-01,26.77,53.31,63.45,90.12,0
2026-05-23 20:52:00,SRV-01,26.26,50.7,16.68,89.76,0
2026-05-23 20:53:00,SRV-01,31.59,51.05,19.53,88.86,0
2026-05-23 20:54:00,SRV-01,28.77,50.84,21.6,87.62,0
2026-05-23 20:55:00,SRV-01,31.13,51.59,19.44,87.11,0
2026-05-23 20:56:00,SRV-01,34.81,48.97,43.54,86.29,0
2026-05-23 20:57:00,SRV-01,32.27,50.74,42.13,85.73,0
2026-05-23 20:58:00,SRV-01,29.28,49.42,55.56,85.03,0
2026-05-23 20:59:00,SRV-01,30.32,48.89,23.51,84.17,0
2026-05-23 21:00:00,SRV-01,34.88,47.11,24.46,84.67,0
2026-05-23 21:01:00,SRV-01,31.56,44.69,35.31,84.89,0
2026-05-23 21:02:00,SRV-01,32.08,46.6,23.35,84.83,0
2026-05-23 21:03:00,SRV-01,33.72,74.13,46.04,84.24,0
2026-05-23 21:04:00,SRV-01,64.44,71.74,51.95,86.98,0
2026-05-23 21:05:00,SRV-01,61.99,72.65,52.16,89.14,0
2026-05-23 21:06:00,SRV-01,55.37,70.27,47.69,89.58,0
2026-05-23 21:07:00,SRV-01,53.04,69.99,36.36,91.62,0
2026-05-23 21:08:00,SRV-01,51.48,68.37,39.23,92.08,0
2026-05-23 21:09:00,SRV-01,47.81,65.99,32.56,93.05,0
2026-05-23 21:10:00,SRV-01,42.28,65.48,29.61,92.07,0
2026-05-23 21:11:00,SRV-01,37.4,61.54,29.93,92.21,0
2026-05-23 21:12:00,SRV-01,36.16,60.75,34.35,92.18,0
2026-05-23 21:13:00,SRV-01,40.5,60.1,26.07,92.78,0
2026-05-23 21:14:00,SRV-01,39.96,60.15,49.72,92.29,0
2026-05-23 21:15:00,SRV-01,35.24,59.25,23.3,90.85,0
2026-05-23 21:16:00,SRV-01,30.17,57.65,22.72,90.48,0
2026-05-23 21:17:00,SRV-01,30.74,56.85,18.99,89.59,0
2026-05-23 21:18:00,SRV-01,30.62,55.26,38.32,88.87,0
2026-05-23 21:19:00,SRV-01,33.84,54.21,24.61,88.57,0
2026-05-23 21:20:00,SRV-01,33.43,52.94,23.95,88.33,0
2026-05-23 21:21:00,SRV-01,29.01,53.14,20.94,88.52,0
2026-05-23 21:22:00,SRV-01,30.44,51.61,28.71,87.68,0
2026-05-23 21:23:00,SRV-01,35.15,49.44,28.9,87.51,0
2026-05-23 21:24:00,SRV-01,30.34,47.99,58.85,86.83,0
2026-05-23 21:25:00,SRV-01,30.35,49.45,21.72,85.94,0
2026-05-23 21:26:00,SRV-01,34.49,50.11,36.61,86.24,0
2026-05-23 21:27:00,SRV-01,36.18,49.47,53.34,86.25,0
2026-05-23 21:28:00,SRV-01,34.92,48.37,22.55,86.26,0
2026-05-23 21:29:00,SRV-01,36.39,48.54,22.3,86.59,0
2026-05-23 21:30:00,SRV-01,35.98,49.11,28.72,86.32,0
2026-05-23 21:31:00,SRV-01,28.19,48.07,18.51,85.95,0
2026-05-23 21:32:00,SRV-01,26.92,48.5,26.8,85.32,0
2026-05-23 21:33:00,SRV-01,27.01,46.62,21.74,84.91,0
2026-05-23 21:34:00,SRV-01,34.08,45.84,59.6,85.47,0
2026-05-23 21:35:00,SRV-01,77.03,45.2,65.99,88.68,0
2026-05-23 21:36:00,SRV-01,66.23,43.07,40.15,91.0,0
2026-05-23 21:37:00,SRV-01,60.98,42.67,53.2,91.99,0
2026-05-23 21:38:00,SRV-01,55.5,41.07,42.07,92.54,0
2026-05-23 21:39:00,SRV-01,47.96,41.3,45.45,92.16,0
2026-05-23 21:40:00,SRV-01,47.31,42.47,28.95,93.18,0
2026-05-23 21:41:00,SRV-01,42.38,42.66,26.24,93.54,0
2026-05-23 21:42:00,SRV-01,37.66,42.27,43.3,92.62,0
2026-05-23 21:43:00,SRV-01,28.62,40.77,35.91,90.49,0
2026-05-23 21:44:00,SRV-01,30.4,37.54,23.66,90.38,0
2026-05-23 21:45:00,SRV-01,24.87,40.36,27.26,89.25,0
2026-05-23 21:46:00,SRV-01,24.13,42.39,24.61,87.61,0
2026-05-23 21:47:00,SRV-01,26.3,44.57,16.22,86.06,0
2026-05-23 21:48:00,SRV-01,32.2,42.4,70.66,85.49,0
2026-05-23 21:49:00,SRV-01,33.04,41.25,23.95,85.2,0
2026-05-23 21:50:00,SRV-01,30.55,41.65,22.8,84.98,0
2026-05-23 21:51:00,SRV-01,30.77,40.79,29.36,84.73,0
2026-05-23 21:52:00,SRV-01,24.35,39.93,41.55,83.53,0
2026-05-23 21:53:00,SRV-01,24.27,38.57,47.33,82.37,0
2026-05-23 21:54:00,SRV-01,26.81,41.61,26.69,82.43,0
2026-05-23 21:55:00,SRV-01,28.75,42.58,73.72,82.04,0
2026-05-23 21:56:00,SRV-01,27.73,43.47,46.09,81.4,0
2026-05-23 21:57:00,SRV-01,30.86,42.6,40.38,80.69,0
2026-05-23 21:58:00,SRV-01,29.6,40.11,30.26,80.72,0
2026-05-23 21:59:00,SRV-01,29.37,41.8,30.7,80.74,0
2026-05-23 22:00:00,SRV-01,27.16,42.81,19.83,80.39,0
2026-05-23 22:01:00,SRV-01,28.23,42.09,24.03,81.03,0
2026-05-23 22:02:00,SRV-01,24.69,42.21,23.91,81.35,0
2026-05-23 22:03:00,SRV-01,18.08,42.73,26.69,80.32,0
2026-05-23 22:04:00,SRV-01,19.56,44.09,26.52,78.45,0
2026-05-23 22:05:00,SRV-01,24.59,44.19,46.84,78.64,0
2026-05-23 22:06:00,SRV-01,29.55,42.42,23.2,78.85,0
2026-05-23 22:07:00,SRV-01,27.09,38.29,27.89,79.04,0
2026-05-23 22:08:00,SRV-01,27.53,33.56,19.93,78.81,0
2026-05-23 22:09:00,SRV-01,28.24,34.37,21.96,78.59,0
2026-05-23 22:10:00,SRV-01,27.98,33.47,21.66,78.25,0
2026-05-23 22:11:00,SRV-01,30.05,33.34,25.38,78.42,0
2026-05-23 22:12:00,SRV-01,23.7,35.64,36.54,77.76,0
2026-05-23 22:13:00,SRV-01,20.74,34.71,13.35,77.84,0
2026-05-23 22:14:00,SRV-01,21.47,37.8,13.05,77.51,0
2026-05-23 22:15:00,SRV-01,22.58,38.24,33.11,76.45,0
2026-05-23 22:16:00,SRV-01,27.29,38.06,19.0,76.45,0
2026-05-23 22:17:00,SRV-01,29.91,38.45,68.48,75.36,0
2026-05-23 22:18:00,SRV-01,29.17,36.27,32.19,75.1,0
2026-05-23 22:19:00,SRV-01,28.37,35.86,24.53,74.6,0
2026-05-23 22:20:00,SRV-01,27.43,36.99,26.74,74.36,0
2026-05-23 22:21:00,SRV-01,23.83,36.36,18.35,74.12,0
2026-05-23 22:22:00,SRV-01,18.69,38.06,19.02,73.59,0
2026-05-23 22:23:00,SRV-01,18.09,35.66,13.68,73.51,0
2026-05-23 22:24:00,SRV-01,23.27,36.57,19.58,73.07,0
2026-05-23 22:25:00,SRV-01,22.28,37.87,14.63,72.58,0
2026-05-23 22:26:00,SRV-01,21.15,40.0,37.7,71.85,0
2026-05-23 22:27:00,SRV-01,21.78,41.45,14.32,71.6,0
2026-05-23 22:28:00,SRV-01,26.1,41.7,80.04,71.05,0
2026-05-23 22:29:00,SRV-01,28.83,43.22,35.36,71.72,0
2026-05-23 22:30:00,SRV-01,29.12,41.85,63.62,72.13,0
2026-05-23 22:31:00,SRV-01,28.38,42.59,17.4,72.64,0
2026-05-23 22:32:00,SRV-01,28.58,43.37,22.76,72.66,0
2026-05-23 22:33:00,SRV-01,32.42,78.95,24.6,72.45,0
2026-05-23 22:34:00,SRV-01,35.36,77.0,23.78,73.39,0
2026-05-23 22:35:00,SRV-01,34.02,75.81,21.05,73.42,0
2026-05-23 22:36:00,SRV-01,36.99,73.91,34.52,73.96,0
2026-05-23 22:37:00,SRV-01,31.08,72.51,37.82,74.47,0
2026-05-23 22:38:00,SRV-01,27.02,70.06,20.64,73.43,0
2026-05-23 22:39:00,SRV-01,27.52,71.28,36.4,73.55,0
2026-05-23 22:40:00,SRV-01,28.66,68.7,33.95,72.94,0
2026-05-23 22:41:00,SRV-01,32.77,67.59,62.25,74.13,0
2026-05-23 22:42:00,SRV-01,63.28,67.36,42.95,75.9,0
2026-05-23 22:43:00,SRV-01,58.34,65.34,38.67,77.75,0
2026-05-23 22:44:00,SRV-01,52.79,63.04,59.45,79.73,0
2026-05-23 22:45:00,SRV-01,47.4,94.06,32.5,81.77,0
2026-05-23 22:46:00,SRV-01,46.94,93.62,36.89,82.4,0
2026-05-23 22:47:00,SRV-01,39.08,90.7,30.79,82.84,1
2026-05-23 22:48:00,SRV-01,34.12,85.63,56.23,84.05,0
2026-05-23 22:49:00,SRV-01,35.88,83.34,59.08,83.36,0
2026-05-23 22:50:00,SRV-01,29.41,81.76,18.12,83.34,0
2026-05-23 22:51:00,SRV-01,23.19,79.84,25.03,82.25,0
2026-05-23 22:52:00,SRV-01,23.8,80.12,21.22,80.52,0
2026-05-23 22:53:00,SRV-01,25.33,81.99,16.6,80.63,0
2026-05-23 22:54:00,SRV-01,28.86,82.04,39.33,80.16,0
2026-05-23 22:55:00,SRV-01,26.67,78.58,32.98,79.89,0
2026-05-23 22:56:00,SRV-01,25.9,75.96,43.67,79.72,0
2026-05-23 22:57:00,SRV-01,29.43,74.75,28.65,79.82,0
2026-05-23 22:58:00,SRV-01,24.2,99.0,49.42,79.13,0
2026-05-23 22:59:00,SRV-01,23.93,97.47,30.17,78.27,0
2026-05-23 23:00:00,SRV-01,25.51,93.78,25.83,76.7,0
2026-05-23 23:01:00,SRV-01,26.05,90.49,17.12,76.78,0
2026-05-23 23:02:00,SRV-01,29.14,86.48,33.56,76.61,0
2026-05-23 23:03:00,SRV-01,28.28,86.06,23.81,77.02,0
2026-05-23 23:04:00,SRV-01,28.86,81.71,17.4,76.54,0
2026-05-23 23:05:00,SRV-01,33.19,80.54,44.88,76.33,0
2026-05-23 23:06:00,SRV-01,35.36,76.28,44.87,77.78,0
2026-05-23 23:07:00,SRV-01,37.66,74.67,36.77,78.89,0
2026-05-23 23:08:00,SRV-01,38.89,73.0,27.36,79.02,0
2026-05-23 23:09:00,SRV-01,35.66,70.84,27.81,79.84,0
2026-05-23 23:10:00,SRV-01,33.11,70.39,20.06,79.94,0
2026-05-23 23:11:00,SRV-01,24.52,69.01,40.39,78.86,0
2026-05-23 23:12:00,SRV-01,20.07,65.68,18.25,77.19,0
2026-05-23 23:13:00,SRV-01,19.64,61.86,44.68,75.61,0
2026-05-23 23:14:00,SRV-01,22.27,58.98,15.53,75.13,0
2026-05-23 23:15:00,SRV-01,24.3,56.47,20.87,75.76,0
2026-05-23 23:16:00,SRV-01,25.84,53.67,61.87,75.89,0
2026-05-23 23:17:00,SRV-01,24.78,51.14,24.19,74.76,0
2026-05-23 23:18:00,SRV-01,27.76,52.05,26.45,74.4,0
2026-05-23 23:19:00,SRV-01,27.42,49.9,28.72,73.62,0
2026-05-23 23:20:00,SRV-01,32.33,50.14,38.33,74.25,0
2026-05-23 23:21:00,SRV-01,29.01,50.07,28.64,73.99,0
2026-05-23 23:22:00,SRV-01,33.85,48.67,20.87,74.61,0
2026-05-23 23:23:00,SRV-01,28.57,47.69,21.64,75.08,0
2026-05-23 23:24:00,SRV-01,35.05,47.84,29.2,75.47,0
2026-05-23 23:25:00,SRV-01,36.71,50.21,25.75,75.7,0
2026-05-23 23:26:00,SRV-01,33.82,49.74,52.72,75.64,0
2026-05-23 23:27:00,SRV-01,34.22,48.96,38.21,76.15,0
2026-05-23 23:28:00,SRV-01,34.55,49.65,58.17,76.14,0
2026-05-23 23:29:00,SRV-01,30.34,51.2,29.68,76.53,0
2026-05-23 23:30:00,SRV-01,29.25,51.36,21.37,76.69,0
2026-05-23 23:31:00,SRV-01,29.39,89.56,35.47,76.15,0
2026-05-23 23:32:00,SRV-01,30.29,84.59,37.02,76.05,0
2026-05-23 23:33:00,SRV-01,33.17,81.1,23.5,76.76,0
2026-05-23 23:34:00,SRV-01,30.43,77.37,18.81,77.19,0
2026-05-23 23:35:00,SRV-01,25.7,74.59,20.5,76.92,0
2026-05-23 23:36:00,SRV-01,62.07,73.91,45.36,78.66,0
2026-05-23 23:37:00,SRV-01,55.2,72.96,52.97,79.06,0
2026-05-23 23:38:00,SRV-01,51.26,71.59,37.75,80.99,0
2026-05-23 23:39:00,SRV-01,45.35,69.01,31.68,81.57,0
2026-05-23 23:40:00,SRV-01,40.66,99.0,34.17,82.04,0
2026-05-23 23:41:00,SRV-01,43.43,95.89,44.57,82.24,0
2026-05-23 23:42:00,SRV-01,37.13,92.35,63.23,81.55,1
2026-05-23 23:43:00,SRV-01,37.21,88.39,24.45,82.47,1
2026-05-23 23:44:00,SRV-01,37.43,84.08,23.26,82.19,0
2026-05-23 23:45:00,SRV-01,33.54,99.0,46.34,81.59,0
2026-05-23 23:46:00,SRV-01,34.97,98.06,58.22,80.71,0
2026-05-23 23:47:00,SRV-01,29.84,93.12,20.33,80.25,1
2026-05-23 23:48:00,SRV-01,31.48,90.49,26.35,79.62,0
2026-05-23 23:49:00,SRV-01,28.05,89.74,42.46,78.82,0
2026-05-23 23:50:00,SRV-01,22.42,88.53,19.03,78.02,0
2026-05-23 23:51:00,SRV-01,23.01,85.14,67.74,78.41,0
2026-05-23 23:52:00,SRV-01,22.04,83.51,32.32,77.04,0
2026-05-23 23:53:00,SRV-01,22.29,81.99,13.84,77.37,0
2026-05-23 23:54:00,SRV-01,26.6,99.0,18.29,77.55,0
2026-05-23 23:55:00,SRV-01,20.99,96.16,27.12,76.33,0
2026-05-23 23:56:00,SRV-01,16.81,92.26,34.95,75.32,0
2026-05-23 23:57:00,SRV-01,17.09,87.96,14.94,74.19,0
2026-05-23 23:58:00,SRV-01,17.11,86.12,33.0,72.79,0
2026-05-23 23:59:00,SRV-01,21.88,80.62,15.19,73.27,0
2026-05-24 00:00:00,SRV-01,22.79,79.88,45.51,72.67,0
2026-05-24 00:01:00,SRV-01,22.02,78.19,24.47,72.37,0
